Store_Dept_Date,Weekly_Sales
11_40_2013-06-07,4727.66
11_41_2013-06-07,971.17
11_42_2013-06-07,3217.27
11_44_2013-06-07,1914.98
11_46_2013-06-07,2446.33
11_49_2013-06-07,29.74
11_52_2013-06-07,1101.08
11_54_2013-06-07,53.81
11_55_2013-06-07,3652.69
11_56_2013-06-07,3691.12
11_58_2013-06-07,1404.18
11_59_2013-06-07,62.62
11_60_2013-06-07,215.01
11_67_2013-06-07,4518.96
11_71_2013-06-07,666.22
11_72_2013-06-07,26818.5
11_74_2013-06-07,5172.88
11_79_2013-06-07,5376.13
11_80_2013-06-07,210.99
11_81_2013-06-07,3436.91
11_82_2013-06-07,6242.48
11_83_2013-06-07,219.46
11_85_2013-06-07,1488.19
11_87_2013-06-07,9530.54
11_90_2013-06-07,5114.23
11_91_2013-06-07,4010.89
11_92_2013-06-07,16301.54
11_93_2013-06-07,35291.01
11_94_2013-06-07,38193.9
11_95_2013-06-07,26361.12
11_96_2013-06-07,10134.39
11_97_2013-06-07,5010.18
11_98_2013-06-07,8219.41
11_99_2013-06-07,1963.36
11_1_2013-06-14,1146.23
11_2_2013-06-14,8100.84
11_3_2013-06-14,5274.1
11_4_2013-06-14,9897.75
11_5_2013-06-14,7047.5
11_6_2013-06-14,1765.02
11_7_2013-06-14,11244.33
11_8_2013-06-14,12567.56
11_9_2013-06-14,11647.37
11_10_2013-06-14,11717.01
11_11_2013-06-14,12431.7
11_12_2013-06-14,2782.82
11_13_2013-06-14,8653.21
11_14_2013-06-14,4165.53
11_16_2013-06-14,13610.76
11_17_2013-06-14,2169.11
11_19_2013-06-14,638.75
11_20_2013-06-14,1390.57
11_21_2013-06-14,1322.68
11_22_2013-06-14,2587.9
11_23_2013-06-14,6658.04
11_24_2013-06-14,2206.59
11_25_2013-06-14,2866.27
11_26_2013-06-14,1763.28
11_27_2013-06-14,373.49
11_28_2013-06-14,150.46
11_29_2013-06-14,1200.9
11_30_2013-06-14,1015.26
11_31_2013-06-14,680.33
11_32_2013-06-14,2854.75
11_33_2013-06-14,1911.26
11_34_2013-06-14,4170.97
11_35_2013-06-14,1263.59
11_36_2013-06-14,827.33
11_37_2013-06-14,827.33
11_38_2013-06-14,8432.5
11_40_2013-06-14,4727.66
11_41_2013-06-14,915.53
11_42_2013-06-14,3219.05
11_44_2013-06-14,1918.48
11_46_2013-06-14,2446.33
11_49_2013-06-14,30.7
11_52_2013-06-14,1101.28
11_55_2013-06-14,3657.65
11_56_2013-06-14,3705.01
11_58_2013-06-14,1388.78
11_59_2013-06-14,64.16
11_60_2013-06-14,213.21
11_67_2013-06-14,4496.28
11_71_2013-06-14,670.08
11_72_2013-06-14,26462.63
11_74_2013-06-14,5161.14
11_79_2013-06-14,5362.51
11_80_2013-06-14,203.18
11_81_2013-06-14,3439.42
11_82_2013-06-14,6230.41
11_83_2013-06-14,220.81
11_85_2013-06-14,1459.06
11_87_2013-06-14,9481.22
11_90_2013-06-14,5108.92
11_91_2013-06-14,4045.77
11_92_2013-06-14,16232.41
11_93_2013-06-14,35291.01
11_94_2013-06-14,38193.9
11_95_2013-06-14,26347.11
11_96_2013-06-14,10134.39
11_97_2013-06-14,5010.18
11_98_2013-06-14,8219.41
11_99_2013-06-14,1963.36
11_1_2013-06-21,1146.23
11_2_2013-06-21,8179.87
11_3_2013-06-21,5331.28
11_4_2013-06-21,9769.67
11_5_2013-06-21,6230.2
11_6_2013-06-21,1712.57
11_7_2013-06-21,10978.34
11_8_2013-06-21,12579.37
11_9_2013-06-21,11522.81
11_10_2013-06-21,11633.65
11_11_2013-06-21,12452.12
11_12_2013-06-21,2754.51
11_13_2013-06-21,8672.98
11_14_2013-06-21,3508.77
11_16_2013-06-21,13638.98
11_17_2013-06-21,2125.66
11_18_2013-06-21,2209.17
11_19_2013-06-21,667.13
11_20_2013-06-21,1378.41
11_21_2013-06-21,1318.87
11_22_2013-06-21,2458.86
11_23_2013-06-21,6709.05
11_24_2013-06-21,2207.7
11_25_2013-06-21,2882.28
11_26_2013-06-21,1766.26
11_27_2013-06-21,363.57
11_28_2013-06-21,150.46
11_29_2013-06-21,1212.16
11_30_2013-06-21,1015.26
11_31_2013-06-21,680.33
11_32_2013-06-21,3064.66
11_33_2013-06-21,1897.61
11_34_2013-06-21,4173.85
11_35_2013-06-21,1248.51
11_36_2013-06-21,874.81
11_37_2013-06-21,874.81
11_38_2013-06-21,8432.5
11_40_2013-06-21,4727.66
11_41_2013-06-21,929.37
11_42_2013-06-21,3202.38
11_44_2013-06-21,1855.68
11_46_2013-06-21,2446.33
11_49_2013-06-21,29.38
11_52_2013-06-21,589.74
11_54_2013-06-21,53.76
11_55_2013-06-21,3636.98
11_56_2013-06-21,3620.36
11_58_2013-06-21,1438.73
11_59_2013-06-21,60.82
11_60_2013-06-21,215.78
11_67_2013-06-21,4491.12
11_71_2013-06-21,657.44
11_72_2013-06-21,26570.51
11_74_2013-06-21,5183.09
11_79_2013-06-21,5382.8
11_80_2013-06-21,204.48
11_81_2013-06-21,3436.35
11_82_2013-06-21,6189.67
11_83_2013-06-21,209.81
11_85_2013-06-21,1496.5
11_87_2013-06-21,9636.4
11_90_2013-06-21,5131.5
11_91_2013-06-21,4010.89
11_92_2013-06-21,16283.26
11_93_2013-06-21,35291.01
11_94_2013-06-21,38193.9
11_95_2013-06-21,26286.46
11_96_2013-06-21,10134.39
11_97_2013-06-21,5010.18
11_98_2013-06-21,8219.41
11_99_2013-06-21,1963.36
11_1_2013-06-28,1146.23
11_2_2013-06-28,8173.17
11_3_2013-06-28,5255.31
11_4_2013-06-28,9811.1
11_5_2013-06-28,7197.93
11_6_2013-06-28,1772.54
11_7_2013-06-28,12562.79
11_8_2013-06-28,12486.08
11_9_2013-06-28,11070.03
11_10_2013-06-28,11522.22
11_11_2013-06-28,12182.96
11_12_2013-06-28,2816.09
11_13_2013-06-28,8682.67
11_14_2013-06-28,4122.67
11_16_2013-06-28,13847.06
11_17_2013-06-28,2179.01
11_18_2013-06-28,2279.85
11_19_2013-06-28,618.08
11_20_2013-06-28,1408.35
11_21_2013-06-28,1341.63
11_22_2013-06-28,2525.76
11_23_2013-06-28,6631.78
11_24_2013-06-28,2257.57
11_25_2013-06-28,2850.43
11_26_2013-06-28,1802.0
11_27_2013-06-28,332.05
11_28_2013-06-28,151.32
11_29_2013-06-28,1195.56
11_30_2013-06-28,1015.26
11_31_2013-06-28,682.34
11_32_2013-06-28,2932.79
11_33_2013-06-28,1839.03
11_34_2013-06-28,4023.94
11_35_2013-06-28,1249.18
11_36_2013-06-28,905.51
11_37_2013-06-28,905.51
11_38_2013-06-28,8432.5
11_40_2013-06-28,4727.66
11_41_2013-06-28,887.92
11_42_2013-06-28,3207.31
11_44_2013-06-28,1921.26
11_46_2013-06-28,2446.33
11_49_2013-06-28,22.13
11_52_2013-06-28,649.35
11_54_2013-06-28,52.43
11_55_2013-06-28,3754.92
11_56_2013-06-28,3543.37
11_58_2013-06-28,1336.33
11_59_2013-06-28,60.66
11_60_2013-06-28,212.75
11_67_2013-06-28,4415.7
11_71_2013-06-28,669.75
11_72_2013-06-28,27338.29
11_74_2013-06-28,5224.2
11_79_2013-06-28,5425.87
11_80_2013-06-28,205.29
11_81_2013-06-28,3440.36
11_82_2013-06-28,6212.24
11_83_2013-06-28,202.26
11_85_2013-06-28,1494.68
11_87_2013-06-28,9371.45
11_90_2013-06-28,5133.84
11_91_2013-06-28,4011.97
11_92_2013-06-28,16220.03
11_93_2013-06-28,35291.01
11_94_2013-06-28,38193.9
11_95_2013-06-28,26238.22
11_96_2013-06-28,10134.39
11_97_2013-06-28,5010.18
11_98_2013-06-28,8219.41
11_1_2013-07-05,1146.23
11_2_2013-07-05,8128.35
11_3_2013-07-05,5233.39
11_4_2013-07-05,9902.33
11_5_2013-07-05,6856.46
11_6_2013-07-05,1849.2
11_7_2013-07-05,11269.06
11_8_2013-07-05,12550.63
11_9_2013-07-05,11623.77
11_10_2013-07-05,11704.1
11_11_2013-07-05,12371.0
11_12_2013-07-05,2785.35
11_13_2013-07-05,8668.62
11_14_2013-07-05,4165.53
11_16_2013-07-05,13796.67
11_17_2013-07-05,2189.69
11_19_2013-07-05,728.09
11_20_2013-07-05,1433.39
11_21_2013-07-05,1309.59
11_22_2013-07-05,2819.35
11_23_2013-07-05,6599.47
11_24_2013-07-05,2203.62
11_25_2013-07-05,2849.51
11_26_2013-07-05,1773.71
11_27_2013-07-05,359.49
11_28_2013-07-05,151.73
11_29_2013-07-05,1216.94
11_30_2013-07-05,1015.71
11_31_2013-07-05,697.19
11_32_2013-07-05,2836.6
11_33_2013-07-05,1952.01
11_34_2013-07-05,4123.63
11_35_2013-07-05,1240.07
11_36_2013-07-05,747.66
11_37_2013-07-05,747.66
11_38_2013-07-05,8432.5
11_40_2013-07-05,4727.66
11_41_2013-07-05,1054.98
11_42_2013-07-05,3211.71
11_44_2013-07-05,1971.65
11_46_2013-07-05,2446.33
11_49_2013-07-05,32.55
11_52_2013-07-05,1115.37
11_54_2013-07-05,49.51
11_55_2013-07-05,3696.13
11_56_2013-07-05,3842.27
11_58_2013-07-05,1333.18
11_59_2013-07-05,66.01
11_60_2013-07-05,213.06
11_67_2013-07-05,4597.59
11_71_2013-07-05,672.49
11_72_2013-07-05,26690.0
11_74_2013-07-05,5200.15
11_79_2013-07-05,5441.82
11_80_2013-07-05,212.25
11_81_2013-07-05,3439.02
11_82_2013-07-05,6330.19
11_83_2013-07-05,211.74
11_85_2013-07-05,1411.52
11_87_2013-07-05,9840.26
11_90_2013-07-05,5111.12
11_91_2013-07-05,4043.24
11_92_2013-07-05,16379.06
11_93_2013-07-05,35291.01
11_94_2013-07-05,38193.9
11_95_2013-07-05,26448.63
11_96_2013-07-05,10134.39
11_97_2013-07-05,5010.18
11_98_2013-07-05,8219.41
11_99_2013-07-05,1963.36
11_1_2013-07-12,1146.23
11_2_2013-07-12,8134.67
11_3_2013-07-12,5255.31
11_4_2013-07-12,9791.56
11_5_2013-07-12,7205.39
11_6_2013-07-12,1765.25
11_7_2013-07-12,12758.1
11_8_2013-07-12,12443.91
11_9_2013-07-12,11148.69
11_10_2013-07-12,11524.49
11_11_2013-07-12,12044.6
11_12_2013-07-12,2819.33
11_13_2013-07-12,8682.67
11_14_2013-07-12,4122.67
11_16_2013-07-12,13651.55
11_17_2013-07-12,2210.98
11_19_2013-07-12,726.98
11_20_2013-07-12,1436.75
11_21_2013-07-12,1361.4
11_22_2013-07-12,2639.87
11_23_2013-07-12,6631.78
11_24_2013-07-12,2257.57
11_25_2013-07-12,2850.43
11_26_2013-07-12,1802.0
11_27_2013-07-12,331.53
11_28_2013-07-12,151.06
11_29_2013-07-12,1195.56
11_30_2013-07-12,1015.26
11_31_2013-07-12,682.34
11_32_2013-07-12,2948.66
11_33_2013-07-12,1839.03
11_34_2013-07-12,4031.67
11_35_2013-07-12,1249.18
11_36_2013-07-12,885.85
11_37_2013-07-12,885.85
11_38_2013-07-12,8432.5
11_40_2013-07-12,4727.66
11_41_2013-07-12,888.6
11_42_2013-07-12,3209.82
11_44_2013-07-12,1924.94
11_46_2013-07-12,2446.33
11_49_2013-07-12,22.13
11_52_2013-07-12,1098.64
11_54_2013-07-12,52.43
11_55_2013-07-12,3759.59
11_56_2013-07-12,3543.37
11_58_2013-07-12,1336.33
11_59_2013-07-12,60.82
11_60_2013-07-12,212.75
11_67_2013-07-12,4415.7
11_71_2013-07-12,669.75
11_72_2013-07-12,26617.49
11_74_2013-07-12,5194.84
11_79_2013-07-12,5407.64
11_80_2013-07-12,208.48
11_81_2013-07-12,3440.36
11_82_2013-07-12,6202.4
11_83_2013-07-12,202.26
11_85_2013-07-12,1486.69
11_87_2013-07-12,9533.93
11_90_2013-07-12,5133.84
11_91_2013-07-12,4011.97
11_92_2013-07-12,16220.03
11_93_2013-07-12,35291.01
11_94_2013-07-12,38193.9
11_95_2013-07-12,26361.18
11_96_2013-07-12,10134.39
11_97_2013-07-12,5010.18
11_98_2013-07-12,8219.41
11_99_2013-07-12,1963.36
11_1_2013-07-19,1146.23
11_2_2013-07-19,8134.67
11_3_2013-07-19,5255.31
11_4_2013-07-19,9777.31
11_5_2013-07-19,7204.6
11_6_2013-07-19,1774.9
11_7_2013-07-19,12792.6
11_8_2013-07-19,12422.71
11_9_2013-07-19,11185.21
11_10_2013-07-19,11546.76
11_11_2013-07-19,12012.19
11_12_2013-07-19,2647.13
11_13_2013-07-19,8671.23
11_14_2013-07-19,4130.73
11_16_2013-07-19,13847.06
11_17_2013-07-19,2211.88
11_19_2013-07-19,413.6
11_20_2013-07-19,1438.78
11_21_2013-07-19,1359.65
11_22_2013-07-19,2647.18
11_23_2013-07-19,6743.9
11_24_2013-07-19,2259.98
11_25_2013-07-19,2835.36
11_26_2013-07-19,1802.0
11_27_2013-07-19,331.39
11_28_2013-07-19,151.32
11_29_2013-07-19,1195.56
11_30_2013-07-19,1015.26
11_31_2013-07-19,681.82
11_32_2013-07-19,2731.97
11_33_2013-07-19,1838.49
11_34_2013-07-19,4023.94
11_35_2013-07-19,1232.32
11_36_2013-07-19,879.14
11_37_2013-07-19,879.14
11_38_2013-07-19,8432.5
11_40_2013-07-19,4727.66
11_41_2013-07-19,892.53
11_42_2013-07-19,3196.94
11_44_2013-07-19,1933.79
11_46_2013-07-19,2446.33
11_47_2013-07-19,75.24
11_49_2013-07-19,22.1
11_52_2013-07-19,1098.64
11_55_2013-07-19,3758.18
11_56_2013-07-19,3504.7
11_58_2013-07-19,1324.23
11_59_2013-07-19,60.84
11_60_2013-07-19,213.39
11_67_2013-07-19,4461.14
11_71_2013-07-19,661.73
11_72_2013-07-19,27813.92
11_74_2013-07-19,5151.11
11_79_2013-07-19,5450.82
11_80_2013-07-19,206.82
11_81_2013-07-19,3440.36
11_82_2013-07-19,6217.17
11_83_2013-07-19,197.27
11_85_2013-07-19,1464.04
11_87_2013-07-19,9323.49
11_90_2013-07-19,5111.93
11_91_2013-07-19,4001.89
11_92_2013-07-19,15973.65
11_93_2013-07-19,35291.01
11_94_2013-07-19,38193.9
11_95_2013-07-19,26221.74
11_96_2013-07-19,10134.39
11_97_2013-07-19,5010.18
11_98_2013-07-19,8219.41
11_99_2013-07-19,1963.36
11_1_2013-07-26,1146.23
11_2_2013-07-26,8134.67
11_3_2013-07-26,5255.31
11_4_2013-07-26,9800.0
11_5_2013-07-26,7205.39
11_6_2013-07-26,1765.25
11_7_2013-07-26,12594.24
11_8_2013-07-26,12486.08
11_9_2013-07-26,11070.03
11_10_2013-07-26,11522.22
11_11_2013-07-26,12150.55
11_12_2013-07-26,2819.33
11_13_2013-07-26,8682.67
11_14_2013-07-26,4156.72
11_16_2013-07-26,13651.55
11_17_2013-07-26,2179.01
11_19_2013-07-26,456.38
11_20_2013-07-26,1394.39
11_21_2013-07-26,1331.18
11_22_2013-07-26,2516.84
11_23_2013-07-26,6622.18
11_24_2013-07-26,2259.98
11_25_2013-07-26,2848.83
11_26_2013-07-26,1802.0
11_27_2013-07-26,331.53
11_28_2013-07-26,151.06
11_29_2013-07-26,1195.56
11_30_2013-07-26,1015.26
11_31_2013-07-26,682.34
11_32_2013-07-26,2978.58
11_33_2013-07-26,1839.03
11_34_2013-07-26,4031.67
11_35_2013-07-26,1235.88
11_36_2013-07-26,885.16
11_37_2013-07-26,885.16
11_38_2013-07-26,8432.5
11_40_2013-07-26,4727.66
11_41_2013-07-26,888.57
11_42_2013-07-26,3198.99
11_44_2013-07-26,1935.42
11_46_2013-07-26,2446.33
11_49_2013-07-26,22.13
11_52_2013-07-26,1098.64
11_54_2013-07-26,52.43
11_55_2013-07-26,3754.92
11_56_2013-07-26,3543.37
11_58_2013-07-26,1329.83
11_59_2013-07-26,60.66
11_60_2013-07-26,212.49
11_67_2013-07-26,4432.09
11_71_2013-07-26,655.78
11_72_2013-07-26,27346.88
11_74_2013-07-26,5197.34
11_79_2013-07-26,5407.64
11_80_2013-07-26,207.12
11_81_2013-07-26,3440.36
11_82_2013-07-26,6195.57
11_83_2013-07-26,200.42
11_85_2013-07-26,1475.0
11_87_2013-07-26,9325.93
11_90_2013-07-26,5133.84
11_91_2013-07-26,4001.89
11_92_2013-07-26,16164.13
11_93_2013-07-26,35291.01
11_94_2013-07-26,38193.9
11_95_2013-07-26,26342.11
11_96_2013-07-26,10134.39
11_97_2013-07-26,5010.18
11_98_2013-07-26,8219.41
11_99_2013-07-26,1963.36
12_1_2012-11-02,1146.23
12_2_2012-11-02,8110.74
12_3_2012-11-02,5255.31
12_4_2012-11-02,9794.12
12_5_2012-11-02,7205.39
12_6_2012-11-02,1849.43
12_7_2012-11-02,12758.1
12_8_2012-11-02,12448.3
12_9_2012-11-02,11148.69
12_10_2012-11-02,11524.49
12_11_2012-11-02,12067.1
12_12_2012-11-02,2823.31
12_13_2012-11-02,8682.67
12_14_2012-11-02,4122.67
12_16_2012-11-02,13662.99
12_17_2012-11-02,2210.98
12_18_2012-11-02,2557.84
12_19_2012-11-02,727.46
12_20_2012-11-02,1434.45
12_21_2012-11-02,1352.97
12_22_2012-11-02,2645.03
12_23_2012-11-02,6620.21
12_24_2012-11-02,2250.63
12_25_2012-11-02,2860.03
12_26_2012-11-02,1801.61
12_27_2012-11-02,332.43
12_28_2012-11-02,150.46
12_29_2012-11-02,1195.56
12_30_2012-11-02,1015.26
12_31_2012-11-02,682.34
12_32_2012-11-02,2926.24
12_33_2012-11-02,1801.47
12_34_2012-11-02,4021.82
12_35_2012-11-02,1249.18
12_36_2012-11-02,872.47
12_38_2012-11-02,8432.5
12_40_2012-11-02,4727.66
12_41_2012-11-02,999.79
12_42_2012-11-02,3209.82
12_44_2012-11-02,1924.94
12_46_2012-11-02,2446.33
12_52_2012-11-02,1099.9
12_54_2012-11-02,52.43
12_55_2012-11-02,3759.59
12_58_2012-11-02,1347.33
12_59_2012-11-02,60.82
12_60_2012-11-02,212.75
12_67_2012-11-02,4438.38
12_71_2012-11-02,667.63
12_72_2012-11-02,26823.37
12_74_2012-11-02,5322.15
12_79_2012-11-02,5395.57
12_80_2012-11-02,228.59
12_81_2012-11-02,3436.91
12_82_2012-11-02,6233.74
12_83_2012-11-02,202.26
12_85_2012-11-02,1734.39
12_87_2012-11-02,9523.95
12_90_2012-11-02,5133.84
12_91_2012-11-02,4011.97
12_92_2012-11-02,15208.48
12_93_2012-11-02,35291.01
12_94_2012-11-02,38193.9
12_95_2012-11-02,25371.61
12_97_2012-11-02,5010.18
12_98_2012-11-02,8219.41
12_1_2012-11-09,1146.23
12_2_2012-11-09,8134.67
12_3_2012-11-09,5255.31
12_4_2012-11-09,9793.54
12_5_2012-11-09,7197.93
12_6_2012-11-09,1772.54
12_7_2012-11-09,12758.1
12_8_2012-11-09,12440.28
12_9_2012-11-09,11148.69
12_10_2012-11-09,11524.49
12_11_2012-11-09,12044.6
12_12_2012-11-09,2647.13
12_13_2012-11-09,8681.86
12_14_2012-11-09,4122.67
12_16_2012-11-09,13847.06
12_17_2012-11-09,2210.98
12_18_2012-11-09,2524.91
12_19_2012-11-09,690.65
12_20_2012-11-09,1440.44
12_21_2012-11-09,1361.4
12_22_2012-11-09,2648.79
12_23_2012-11-09,6631.78
12_24_2012-11-09,2250.63
12_25_2012-11-09,2850.43
12_26_2012-11-09,1802.0
12_27_2012-11-09,331.39
12_28_2012-11-09,151.32
12_29_2012-11-09,1195.56
12_30_2012-11-09,1015.26
12_31_2012-11-09,682.34
12_32_2012-11-09,2996.23
12_33_2012-11-09,1839.03
12_34_2012-11-09,4023.94
12_35_2012-11-09,1249.18
12_36_2012-11-09,879.83
12_38_2012-11-09,8432.5
12_40_2012-11-09,4727.66
12_41_2012-11-09,888.3
12_42_2012-11-09,3207.31
12_44_2012-11-09,1921.26
12_46_2012-11-09,2446.33
12_52_2012-11-09,1099.9
12_55_2012-11-09,3759.59
12_56_2012-11-09,3543.37
12_58_2012-11-09,1336.33
12_59_2012-11-09,60.82
12_60_2012-11-09,212.75
12_67_2012-11-09,4445.0
12_71_2012-11-09,678.07
12_72_2012-11-09,27340.67
12_74_2012-11-09,5194.84
12_79_2012-11-09,5424.04
12_80_2012-11-09,231.27
12_81_2012-11-09,3440.36
12_82_2012-11-09,6218.07
12_83_2012-11-09,202.26
12_85_2012-11-09,1740.91
12_87_2012-11-09,9450.43
12_90_2012-11-09,5133.84
12_91_2012-11-09,4011.97
12_92_2012-11-09,15145.21
12_93_2012-11-09,35291.01
12_94_2012-11-09,38193.9
12_95_2012-11-09,25230.18
12_96_2012-11-09,10134.39
12_97_2012-11-09,5010.18
12_98_2012-11-09,8219.41
12_1_2012-11-16,1146.23
12_2_2012-11-16,8010.4
12_3_2012-11-16,5333.41
12_4_2012-11-16,9712.45
12_5_2012-11-16,6189.14
12_6_2012-11-16,1768.87
12_7_2012-11-16,11820.26
12_8_2012-11-16,12460.83
12_9_2012-11-16,11126.21
12_10_2012-11-16,11571.49
12_11_2012-11-16,12246.18
12_12_2012-11-16,2630.92
12_13_2012-11-16,8666.39
12_14_2012-11-16,3492.73
12_16_2012-11-16,13410.06
12_17_2012-11-16,2142.78
12_18_2012-11-16,2199.88
12_19_2012-11-16,661.8
12_20_2012-11-16,1380.68
12_21_2012-11-16,1335.61
12_22_2012-11-16,2449.5
12_23_2012-11-16,6496.24
12_24_2012-11-16,2251.76
12_25_2012-11-16,2854.28
12_26_2012-11-16,1804.42
12_27_2012-11-16,331.15
12_28_2012-11-16,151.38
12_29_2012-11-16,1217.73
12_30_2012-11-16,1017.48
12_31_2012-11-16,687.89
12_32_2012-11-16,3099.36
12_33_2012-11-16,1572.53
12_34_2012-11-16,3943.98
12_35_2012-11-16,1252.78
12_36_2012-11-16,910.61
12_38_2012-11-16,8432.5
12_40_2012-11-16,4727.66
12_41_2012-11-16,936.64
12_42_2012-11-16,3184.97
12_44_2012-11-16,1848.59
12_46_2012-11-16,2445.86
12_49_2012-11-16,21.64
12_52_2012-11-16,475.58
12_54_2012-11-16,55.94
12_55_2012-11-16,3647.32
12_56_2012-11-16,3513.97
12_58_2012-11-16,1233.63
12_59_2012-11-16,61.99
12_60_2012-11-16,211.73
12_67_2012-11-16,4476.47
12_71_2012-11-16,671.98
12_72_2012-11-16,27395.67
12_74_2012-11-16,5204.71
12_79_2012-11-16,5453.88
12_80_2012-11-16,224.78
12_81_2012-11-16,3438.19
12_82_2012-11-16,6256.38
12_83_2012-11-16,185.61
12_85_2012-11-16,1783.69
12_87_2012-11-16,9547.27
12_90_2012-11-16,5133.84
12_91_2012-11-16,4017.51
12_92_2012-11-16,15237.46
12_93_2012-11-16,35291.01
12_94_2012-11-16,38193.9
12_95_2012-11-16,25208.93
12_96_2012-11-16,10134.39
12_97_2012-11-16,5011.91
12_98_2012-11-16,8219.41
12_1_2012-11-23,1146.23
12_2_2012-11-23,8040.97
12_3_2012-11-23,4870.32
12_4_2012-11-23,9692.88
12_5_2012-11-23,6204.34
12_6_2012-11-23,1733.29
12_7_2012-11-23,7267.47
12_8_2012-11-23,12491.22
12_9_2012-11-23,10397.6
12_10_2012-11-23,10928.69
12_11_2012-11-23,11729.57
12_12_2012-11-23,2705.95
12_13_2012-11-23,8639.58
12_14_2012-11-23,3558.13
12_16_2012-11-23,11894.66
12_17_2012-11-23,2263.5
12_18_2012-11-23,2465.68
12_19_2012-11-23,593.63
12_20_2012-11-23,1341.6
12_21_2012-11-23,1263.16
12_22_2012-11-23,2125.59
12_23_2012-11-23,6514.29
12_24_2012-11-23,2130.5
12_25_2012-11-23,2675.67
12_26_2012-11-23,1758.54
12_27_2012-11-23,341.18
12_28_2012-11-23,150.37
12_29_2012-11-23,1219.73
12_30_2012-11-23,1017.97
12_31_2012-11-23,706.85
12_32_2012-11-23,2792.89
12_33_2012-11-23,1743.86
12_34_2012-11-23,3929.18
12_35_2012-11-23,1319.01
12_36_2012-11-23,742.62
12_38_2012-11-23,8485.74
12_40_2012-11-23,4727.66
12_41_2012-11-23,1036.61
12_42_2012-11-23,3139.86
12_44_2012-11-23,1928.63
12_46_2012-11-23,2467.0
12_52_2012-11-23,418.31
12_54_2012-11-23,47.31
12_55_2012-11-23,3284.56
12_56_2012-11-23,3261.01
12_58_2012-11-23,1238.62
12_59_2012-11-23,50.25
12_60_2012-11-23,219.59
12_67_2012-11-23,5129.26
12_71_2012-11-23,682.75
12_72_2012-11-23,27425.15
12_74_2012-11-23,5276.37
12_79_2012-11-23,5378.44
12_80_2012-11-23,194.47
12_81_2012-11-23,3463.7
12_82_2012-11-23,6205.8
12_83_2012-11-23,197.18
12_85_2012-11-23,1664.23
12_87_2012-11-23,10019.02
12_90_2012-11-23,5159.03
12_91_2012-11-23,4079.78
12_92_2012-11-23,15444.78
12_93_2012-11-23,35291.01
12_95_2012-11-23,25688.5
12_97_2012-11-23,4992.27
12_98_2012-11-23,8219.41
12_1_2012-11-30,1146.23
12_2_2012-11-30,8041.77
12_3_2012-11-30,5312.38
12_4_2012-11-30,9857.54
12_5_2012-11-30,6182.91
12_6_2012-11-30,1732.61
12_7_2012-11-30,8828.56
12_8_2012-11-30,12679.25
12_9_2012-11-30,11795.51
12_10_2012-11-30,11709.27
12_11_2012-11-30,11672.2
12_12_2012-11-30,2706.38
12_13_2012-11-30,8651.03
12_14_2012-11-30,3565.91
12_16_2012-11-30,13033.89
12_17_2012-11-30,2238.26
12_18_2012-11-30,2516.92
12_19_2012-11-30,631.7
12_20_2012-11-30,1354.25
12_21_2012-11-30,1273.39
12_22_2012-11-30,2326.59
12_23_2012-11-30,6466.23
12_24_2012-11-30,2130.5
12_25_2012-11-30,2762.48
12_26_2012-11-30,1763.44
12_27_2012-11-30,359.8
12_28_2012-11-30,150.85
12_29_2012-11-30,1225.25
12_30_2012-11-30,1017.97
12_31_2012-11-30,711.77
12_32_2012-11-30,2692.83
12_33_2012-11-30,1750.22
12_34_2012-11-30,3949.44
12_35_2012-11-30,1238.85
12_36_2012-11-30,760.5
12_38_2012-11-30,8432.5
12_40_2012-11-30,4727.66
12_41_2012-11-30,1040.64
12_42_2012-11-30,3143.13
12_44_2012-11-30,1928.85
12_46_2012-11-30,2446.33
12_52_2012-11-30,418.18
12_54_2012-11-30,43.99
12_55_2012-11-30,3338.29
12_56_2012-11-30,3663.6
12_58_2012-11-30,1213.23
12_59_2012-11-30,49.86
12_60_2012-11-30,220.49
12_67_2012-11-30,5167.57
12_71_2012-11-30,695.31
12_72_2012-11-30,27523.97
12_74_2012-11-30,5232.84
12_79_2012-11-30,5419.9
12_80_2012-11-30,202.06
12_81_2012-11-30,3443.71
12_82_2012-11-30,6253.1
12_83_2012-11-30,203.5
12_85_2012-11-30,1668.38
12_87_2012-11-30,9909.44
12_90_2012-11-30,5150.25
12_91_2012-11-30,4073.78
12_92_2012-11-30,15335.03
12_93_2012-11-30,35291.01
12_94_2012-11-30,38193.9
12_95_2012-11-30,25730.91
12_96_2012-11-30,10134.39
12_97_2012-11-30,5010.18
12_98_2012-11-30,8219.41
12_1_2012-12-07,1146.23
12_2_2012-12-07,8042.05
12_3_2012-12-07,4905.36
12_4_2012-12-07,9629.46
12_5_2012-12-07,6359.51
12_6_2012-12-07,1815.45
12_7_2012-12-07,7237.96
12_8_2012-12-07,12645.89
12_9_2012-12-07,10687.13
